reviewer,rating,review_date,review,label,score
Ada Aku - Cila,5.0,2023-06-09 13:39:00,menolong,Positive,0.9993495345115662
bang Apri,5.0,2023-06-12 10:36:00,mantap,Positive,0.9996963739395142
Andhika Satria,5.0,2023-06-05 11:52:00,mantap,Positive,0.9996963739395142
Zeinqi genta Pulana,5.0,2023-06-12 02:29:00,good,Positive,0.9996962547302246
Katiman Katiman,5.0,2023-06-05 05:22:00,mantap,Positive,0.9996963739395142
arif tm,5.0,2023-06-12 11:05:00,ok,Positive,0.9989510774612427
Asensio Alfarezel,5.0,2023-06-16 13:38:00,Ok,Positive,0.9989510774612427
Aruan Aruan,5.0,2023-06-05 12:04:00,Mantap,Positive,0.9996963739395142
Agoes Choirul Alim,5.0,2023-06-13 04:30:00,Mantab,Positive,0.9989835619926453
Piter Tukan Basira,5.0,2023-06-10 01:28:00,baik,Positive,0.9995002746582031
Andi Ilham,5.0,2023-06-13 00:56:00,mantap,Positive,0.9996963739395142
mas sae,5.0,2023-06-10 03:58:00,mantaabzzz,Neutral,0.9791487455368042
Rahmi Putri,5.0,2023-06-06 16:14:00,keren,Positive,0.9996961355209351
Ari Santoso,5.0,2023-06-07 08:07:00,Siip,Negative,0.9996694326400757
Cacuk Sudaryadi,5.0,2023-06-12 23:43:00,mantabb,Positive,0.9802056550979614
Stevy Sherly,5.0,2023-06-08 04:57:00,ok,Positive,0.9989510774612427
Fini Tampubolon,5.0,2023-06-09 14:41:00,lancar,Positive,0.9996918439865112
Taufiq Rahmani,5.0,2023-06-20 07:30:00,ok,Positive,0.9989510774612427
Hengki fernando ginting,5.0,2023-06-04 18:53:00,ok,Positive,0.9989510774612427
Alar konce,5.0,2023-06-15 03:25:00,mantab,Positive,0.9989835619926453
indra gumelar,5.0,2023-06-09 13:21:00,good,Positive,0.9996962547302246
Frederik L,5.0,2023-06-09 15:21:00,good,Positive,0.9996962547302246
Dion Nekad,5.0,2023-06-04 09:17:00,Puas,Positive,0.9996201992034912
ryan handoko,5.0,2023-06-05 02:14:00,mantab,Positive,0.9989835619926453
Hery Kiswanto,5.0,2023-06-12 07:29:00,Recomend,Positive,0.9987940788269043
rudi yanto,5.0,2023-06-13 03:11:00,mantab,Positive,0.9989835619926453
Ari Susanto,5.0,2023-06-13 12:18:00,mantap,Positive,0.9996963739395142
Ags Supriyanto,5.0,2023-06-04 06:32:00,Jossss,Neutral,0.5844046473503113
Retno Wati,5.0,2023-06-11 04:41:00,ok,Positive,0.9989510774612427
Juliper Simarmata,5.0,2023-06-04 03:37:00,ok,Positive,0.9989510774612427
Ocep Suprayuddin,5.0,2023-06-05 04:27:00,membantu,Positive,0.9994114637374878
Nunu L Hakim,5.0,2023-06-21 03:20:00,mantap,Positive,0.9996963739395142
Frangky Lieber,5.0,2023-06-06 02:48:00,good,Positive,0.9996962547302246
yoseph rumbayan,5.0,2023-06-16 06:53:00,good,Positive,0.9996962547302246
Mujiati Robert,5.0,2023-06-11 06:01:00,good,Positive,0.9996962547302246
Nasrul Arifin,5.0,2023-06-07 03:58:00,ok,Positive,0.9989510774612427
Haeruddin Hadi,5.0,2023-06-23 07:36:00,Recommended,Positive,0.7545821070671082
Pradelya Waluyo,5.0,2023-06-03 11:31:00,mantap,Positive,0.9996963739395142
ichonk bau,5.0,2023-06-15 06:15:00,mantapp,Positive,0.9996639490127563
Hari Setioko,5.0,2023-06-15 07:53:00,Top,Positive,0.9996734857559204
Irfan Nasution,5.0,2023-06-07 06:03:00,mantap,Positive,0.9996963739395142
Salman Basyaeb,5.0,2023-06-07 03:28:00,terbaik,Positive,0.9996916055679321
Malik Malik,5.0,2023-06-14 10:21:00,trimakasih,Positive,0.9597328305244446
Oland yoe,5.0,2023-06-03 12:55:00,good,Positive,0.9996962547302246
Sartono Thono,5.0,2023-06-10 07:29:00,mantap,Positive,0.9996963739395142
A Sep,5.0,2023-06-10 23:18:00,mantap,Positive,0.9996963739395142
Ical Ical,5.0,2023-06-16 07:45:00,mantap,Positive,0.9996963739395142
Milla Triana,5.0,2023-06-10 11:38:00,siipn,Negative,0.9997016787528992
Rosita Rosita,5.0,2023-09-17 02:36:00,cakep,Positive,0.9989666938781738
Nurjannah FAM,5.0,2023-06-13 12:23:00,good,Positive,0.9996962547302246
Rohani,5.0,2023-06-10 19:36:00,LuarBiasa,Negative,0.9931915402412415
amin abdul latief,5.0,2023-06-15 22:11:00,memuaskan,Positive,0.9996768236160278
Mulyadi Mutsu,5.0,2023-06-08 22:40:00,bagus,Positive,0.9997037053108215
Ageng Zaya Awal.L,5.0,2023-06-09 12:58:00,yauayayayaya,Negative,0.9487448930740356
Nur Wahyudin Al Aziz,5.0,2023-06-27 18:31:00,Bagus,Positive,0.9997037053108215
Dwi Nita,5.0,2023-06-06 03:58:00,baik,Positive,0.9995002746582031
Saifullah,5.0,2023-06-03 00:27:00,good,Positive,0.9996962547302246
ega devernandi,5.0,2023-06-27 04:09:00,mantab,Positive,0.9989835619926453
Andik Wo,5.0,2023-06-12 02:21:00,Mantapp,Positive,0.9996639490127563
Deny Bogor,5.0,2023-06-12 02:53:00,is the best,Positive,0.997962236404419
Miftahin Rasyid,5.0,2023-06-09 04:22:00,bagus,Positive,0.9997037053108215
Fauzan Azim,5.0,2023-06-13 06:49:00,good,Positive,0.9996962547302246
gendon suji,5.0,2023-07-16 18:52:00,bagus,Positive,0.9997037053108215
Sapto Pamungkas,5.0,2023-06-12 23:00:00,bagus,Positive,0.9997037053108215
Achmad Hadi,5.0,2023-06-04 02:47:00,ok,Positive,0.9989510774612427
Tia Oktaviani,5.0,2023-06-08 09:26:00,baik,Positive,0.9995002746582031
Erico Hamdani,5.0,2023-06-20 14:46:00,oke,Neutral,0.9995018243789673
Amt Entertainment,5.0,2023-06-10 12:49:00,ok,Positive,0.9989510774612427
Hamka Abbas,5.0,2023-06-14 07:07:00,respon,Positive,0.9991567134857178
Filly Ksp,5.0,2023-06-06 14:06:00,mantap,Positive,0.9996963739395142
Syahrul Hidayat,5.0,2023-06-18 09:38:00,Oke,Neutral,0.9995018243789673
ervin apriliyanto,5.0,2023-06-09 03:05:00,baik,Positive,0.9995002746582031
Apri Anda,5.0,2023-06-14 00:27:00,good,Positive,0.9996962547302246
usman supriadi,5.0,2023-06-12 12:40:00,mantap,Positive,0.9996963739395142
Yadi Nuryadi,5.0,2023-06-09 23:45:00,ok,Positive,0.9989510774612427
Rita Oktan,5.0,2023-06-13 09:57:00,Memuaskan,Positive,0.9996768236160278
Nurul Prasetio,5.0,2023-06-13 23:53:00,ok,Positive,0.9989510774612427
Timo Tius,5.0,2023-07-01 08:22:00,mantap,Positive,0.9996963739395142
Dj _Djabar,5.0,2023-06-05 11:23:00,baik,Positive,0.9995002746582031
FraNz SangPetualang,5.0,2023-06-02 07:40:00,good,Positive,0.9996962547302246
Risye Yeanly Sapulette,5.0,2023-06-08 07:14:00,good,Positive,0.9996962547302246
sugand rl,5.0,2023-06-20 05:39:00,mantap,Positive,0.9996963739395142
fahmi mpot,5.0,2023-06-11 10:17:00,good,Positive,0.9996962547302246
Hadianto Hadianto,5.0,2023-06-09 02:43:00,bagus,Positive,0.9997037053108215
Sumita mita,5.0,2023-06-07 12:25:00,bagus,Positive,0.9997037053108215
Bae Elang,5.0,2023-06-23 05:39:00,bagus,Positive,0.9997037053108215
Recky Bimantara,5.0,2023-06-12 03:20:00,professional,Positive,0.9993312358856201
kumbara putra,5.0,2023-06-06 17:44:00,bagus,Positive,0.9997037053108215
David Leonardo,5.0,2023-06-04 10:03:00,mantap,Positive,0.9996963739395142
jack black,5.0,2023-06-07 10:41:00,bagus,Positive,0.9997037053108215
Chelsi Aufa Maharani,5.0,2023-06-04 13:17:00,baik,Positive,0.9995002746582031
Nasrul Kamal,5.0,2023-06-13 11:10:00,bagus,Positive,0.9997037053108215
Akbar Adyansa,5.0,2023-06-12 07:28:00,good,Positive,0.9996962547302246
Abdul Gofar,5.0,2023-06-27 11:15:00,okee,Neutral,0.9984069466590881
Agha Ghazi,5.0,2023-06-08 06:07:00,bagus,Positive,0.9997037053108215
Devit Oppo,5.0,2023-06-13 01:01:00,mantap,Positive,0.9996963739395142
Barra jakarta,5.0,2023-06-14 07:23:00,baik,Positive,0.9995002746582031
Ung Bahr,5.0,2023-06-14 05:58:00,ok,Positive,0.9989510774612427
Muhammad nur Affandi,5.0,2023-06-09 21:13:00,bagus,Positive,0.9997037053108215
Raja Ratu,5.0,2023-06-09 12:42:00,mkasiii,Positive,0.9003094434738159
Gita Indriyati,5.0,2023-06-12 06:23:00,keren,Positive,0.9996961355209351
adjoe11 arcilla,5.0,2023-06-15 03:08:00,bagus,Positive,0.9997037053108215
Mas dudi,5.0,2023-06-14 11:18:00,mantap,Positive,0.9996963739395142
Edward Official,5.0,2023-06-13 15:49:00,good,Positive,0.9996962547302246
Shafira Putri,5.0,2023-06-12 09:25:00,baik,Positive,0.9995002746582031
Idrus Bugis,5.0,2023-06-09 01:00:00,baik,Positive,0.9995002746582031
Iin Asmuzirin,5.0,2023-06-06 03:10:00,ok,Positive,0.9989510774612427
Tado 22,5.0,2023-06-12 04:46:00,good,Positive,0.9996962547302246
agus ismail,5.0,2023-05-31 21:21:00,mantap,Positive,0.9996963739395142
ANGGI ANGGRIAWAN,5.0,2023-06-04 05:29:00,kerreen,Positive,0.9758728742599487
Nia Incim,5.0,2023-06-06 01:30:00,bagus,Positive,0.9997037053108215
Diki Yandi93,5.0,2023-06-04 05:51:00,good,Positive,0.9996962547302246
Faisal Cutza,5.0,2023-06-10 10:06:00,mantap,Positive,0.9996963739395142
Rifal andri gunawan,5.0,2023-06-09 05:35:00,mantap,Positive,0.9996963739395142
Orina Sports,5.0,2023-06-07 08:59:00,ok,Positive,0.9989510774612427
Ricky wilarso,5.0,2023-06-06 10:50:00,ok,Positive,0.9989510774612427
Dodi Nugraha,5.0,2023-06-09 07:09:00,good,Positive,0.9996962547302246
bram eka,5.0,2023-06-15 06:07:00,mantap,Positive,0.9996963739395142
ADYANANTO N,5.0,2023-06-07 07:14:00,ok,Positive,0.9989510774612427
Rio Contraktorlma,5.0,2023-06-09 15:51:00,Bermanfaat,Positive,0.9996622800827026
SKUY gaming,5.0,2023-06-09 11:05:00,top,Positive,0.9996734857559204
Ferdhika Dhika,5.0,2023-06-10 04:55:00,bagus,Positive,0.9997037053108215
Munard i299,5.0,2023-06-08 03:45:00,cepat,Positive,0.9996339082717896
Mariyati Yati,5.0,2023-06-13 12:35:00,ok,Positive,0.9989510774612427
Icon Gultom,5.0,2023-06-10 16:24:00,good,Positive,0.9996962547302246
Winda Puspa Pradhista,5.0,2023-06-21 03:50:00,Boleh,Neutral,0.6341212391853333
Mohamad Jahja,5.0,2023-06-12 05:28:00,cepat,Positive,0.9996339082717896
Feri Oktoberiandi,5.0,2023-06-09 14:50:00,good,Positive,0.9996962547302246
Rizki Danang,5.0,2023-05-30 13:38:00,josss,Positive,0.9943684935569763
Budi Prasetyo,5.0,2023-06-14 04:46:00,good,Positive,0.9996962547302246
Mbe_gtk@yahoo.com 99860008,5.0,2023-06-10 05:32:00,mantull,Positive,0.9982314705848694
Firda Ayu,5.0,2023-06-06 11:13:00,membantu,Positive,0.9994114637374878
Titi Kurniawati,5.0,2023-06-06 10:10:00,mantap,Positive,0.9996963739395142
Khenzie Bima,5.0,2023-06-11 08:21:00,keren,Positive,0.9996961355209351
Al Haksi Jajuli,5.0,2023-09-06 08:23:00,good,Positive,0.9996962547302246
tuti desi arianti,5.0,2023-06-10 06:26:00,Baik,Positive,0.9995002746582031
adib jamaludin,5.0,2023-06-29 00:31:00,oke,Neutral,0.9995018243789673
Tatang Hidayat,5.0,2023-06-10 06:06:00,mantap,Positive,0.9996963739395142
wong kediri,5.0,2023-06-12 13:43:00,ok,Positive,0.9989510774612427
Leonardus Indrianto,5.0,2023-06-13 03:05:00,ok,Positive,0.9989510774612427
Guss ViL gio,5.0,2023-06-04 23:37:00,ok,Positive,0.9989510774612427
KheyAzz Official,5.0,2023-06-04 04:06:00,good,Positive,0.9996962547302246
Rully Rochdiana,5.0,2023-06-06 01:35:00,Recommended,Positive,0.7545821070671082
agus darmawan,5.0,2023-06-01 09:37:00,ok,Positive,0.9989510774612427
Sutrisno Bwi,5.0,2023-06-13 14:11:00,bagus,Positive,0.9997037053108215
andrizal chaniago,5.0,2023-08-18 04:49:00,good,Positive,0.9996962547302246
Doni Hasriono,5.0,2023-06-03 22:31:00,mempermudah,Positive,0.999620795249939
GAZALI LIE,5.0,2023-06-13 01:58:00,terbaik,Positive,0.9996916055679321
marlys lys,5.0,2023-06-01 02:53:00,ok,Positive,0.9989510774612427
adi chanel,5.0,2023-06-11 12:19:00,bagus,Positive,0.9997037053108215
Wafi Endgame,5.0,2023-06-12 09:27:00,mantap,Positive,0.9996963739395142
Denny Nugraha,5.0,2023-06-21 02:46:00,puas,Positive,0.9996201992034912
Dimas Setyo,5.0,2023-06-15 12:39:00,terimakasih,Positive,0.997857391834259
deva arissandy,5.0,2023-06-13 12:26:00,good,Positive,0.9996962547302246
Adi Mursidi,5.0,2023-06-11 09:56:00,bagus,Positive,0.9997037053108215
Imanuel 25,5.0,2023-06-15 14:22:00,Mantap,Positive,0.9996963739395142
Abu Daud,5.0,2023-06-05 05:11:00,Lambat,Negative,0.9998703002929688
silfia dewi,5.0,2023-06-04 12:02:00,ok,Positive,0.9989510774612427
Hasan Abdullah,5.0,2023-06-29 07:24:00,F?,Negative,0.9406223893165588
Rahmat Basuki,5.0,2023-06-10 07:01:00,keren,Positive,0.9996961355209351
Capitano #32,5.0,2023-06-04 11:24:00,good,Positive,0.9996962547302246
suparman parman,5.0,2023-06-11 16:28:00,mantap,Positive,0.9996963739395142
Aswan Forester,2.0,2023-06-09 05:56:00,Tailah..,Negative,0.9985560774803162
RES,5.0,2023-06-13 10:08:00,mempermudah??,Positive,0.8513755202293396
Samirun Run,5.0,2023-06-03 03:33:00,mantuuullll..,Neutral,0.8192031979560852
Dolfie Kereh,5.0,2023-06-08 12:02:00,Terimakasih ??,Positive,0.4130770266056061
Khusnun Usthadhul,3.0,2023-06-02 12:25:00,??,Negative,0.9991764426231384
Riska Febrianti,5.0,2023-06-15 16:37:00,Bagus ??,Negative,0.6926199197769165
Rafif Pratama,5.0,2023-06-12 12:04:00,mantaps..,Positive,0.9996769428253174
irfan ashari,5.0,2023-06-18 01:23:00,oke banget,Positive,0.9989217519760132
MARKOBAR 2000,5.0,2023-06-17 07:30:00,overall ok,Negative,0.9998860359191895
Apip Basarah,5.0,2023-11-08 05:44:00,Best app,Positive,0.9993808269500732
Retno Damayanti,5.0,2023-06-15 13:34:00,lebih mudah,Positive,0.9994636178016663
Karaeng Lompo,5.0,2023-06-11 21:44:00,traveloka mantap,Positive,0.999715268611908
abok syafaruddinnata,5.0,2023-06-15 00:36:00,Good App,Positive,0.999637246131897
Onan Mandua,5.0,2023-06-12 06:19:00,transaksi cepat,Positive,0.9995613694190979
Saman tic,5.0,2023-06-12 10:54:00,Good service,Positive,0.9994016885757446
reinhard hotlas,5.0,2023-06-02 13:41:00,Good Aplikasi,Positive,0.9995912909507751
Indrabayu,5.0,2023-06-12 12:06:00,terima kasih,Positive,0.9996492862701416
Pdt Daud Handoko Wibowo,5.0,2023-05-31 06:51:00,luar buasa,Negative,0.9996269941329956
Raihan Ganteng,5.0,2023-06-04 06:27:00,good job,Positive,0.999203622341156
Fidha Hafidz,5.0,2023-06-08 07:11:00,work well,Positive,0.9994255304336548
Ardhi Kusuma,5.0,2023-10-22 11:11:00,Is a good apk,Positive,0.9952980875968933
Zyahira Azzahra,5.0,2023-06-05 04:32:00,sangat baik,Positive,0.9996166229248047
Leman Tonnaha,5.0,2023-06-02 08:21:00,Sip lh,Positive,0.9959793090820312
Ronal Ngadi,5.0,2023-07-29 06:59:00,sangat baik,Positive,0.9996166229248047
Velyn Winey,5.0,2023-06-16 14:44:00,banyakin promo,Neutral,0.9987118244171143
Japar Wahyudi,5.0,2023-06-11 02:53:00,good aplikasi,Positive,0.9995912909507751
Sania,5.0,2023-06-11 06:50:00,Terima kasih,Positive,0.9996492862701416
Ardiles Rante,5.0,2023-06-05 12:54:00,okayy ini apss,Neutral,0.994783341884613
Bonardo Sormin,5.0,2023-06-06 02:41:00,good service,Positive,0.9994016885757446
koswara byzak,5.0,2023-07-30 04:08:00,Mantap terus,Positive,0.9996813535690308
suhendri waris,5.0,2023-06-09 09:29:00,Oke banget,Positive,0.9989217519760132
Mang Salim,5.0,2023-06-07 04:36:00,mantap traveloka,Positive,0.9996377229690552
Rahmadian Situmeang,5.0,2023-06-04 00:10:00,user friendly,Positive,0.9977679252624512
Hari Dika,5.0,2023-06-06 22:47:00,bgus bgt,Neutral,0.9979047775268555
Sigit Prasetiyo,5.0,2023-06-14 14:18:00,good job,Positive,0.999203622341156
Nazwa Prima,5.0,2023-06-17 06:07:00,baik terimakasih,Neutral,0.9992759823799133
ijonk abraham,5.0,2023-06-09 19:35:00,nice app,Positive,0.9994832277297974
Selintech,5.0,2023-06-10 05:43:00,sangat bagus,Positive,0.9997329115867615
mey tallan,5.0,2023-06-10 11:36:00,sangat baik,Positive,0.9996166229248047
Rina Agustina,5.0,2023-06-20 12:41:00,like traveloka,Positive,0.978069543838501
Yu'la Diana,5.0,2023-06-12 05:39:00,Memudahkan traveler,Positive,0.99952232837677
daryono Yono,5.0,2023-06-10 17:15:00,good..,Positive,0.9993199110031128
Awis Karni,5.0,2023-06-09 07:52:00,??,Negative,0.9991764426231384
sanjaya doni,5.0,2023-06-13 09:16:00,??,Negative,0.9991764426231384
Sugianto Sugianto,5.0,2023-06-08 12:00:00,??,Negative,0.9991764426231384
Desifitriani Monija,5.0,2023-07-31 22:11:00,??,Negative,0.9991764426231384
erni sisnawati,5.0,2023-06-09 02:29:00,????,Negative,0.9990811347961426
suswanto anto,3.0,2023-05-26 06:16:00,bisakah ubah jadwal free he he he,Neutral,0.9996817111968994
Hari Nur Hidayat,5.0,2023-05-26 06:33:00,"Pengguna Dari tahun 2016, Artinya 7 tahun kami bersama Traveloka. Semakin praktis",Positive,0.9992747902870178
Dony Tampan,5.0,2023-06-11 09:53:00,"ga ad yg lain, the best",Neutral,0.5647059082984924
Tiara audita Candra,4.0,2023-06-02 02:49:00,this app perfect for travelling,Positive,0.9996522665023804
aryo djt,5.0,2023-09-07 01:09:00,Lvllwwwwwwlllhllllh ba4 B44 5 4,Neutral,0.9995973706245422
MR. SANHIFA Channel,5.0,2023-06-02 00:14:00,g pake ribet.... tx,Negative,0.9997137188911438
SYAMSUL BAHRI,4.0,2023-05-30 12:29:00,Bagus,Positive,0.9997037053108215
Sudiatmika,4.0,2023-05-30 23:23:00,enough,Positive,0.9955931305885315
Mohamad Ichsan,4.0,2023-06-01 01:45:00,cepat,Positive,0.9996339082717896
Dedi Purnomo,4.0,2023-06-01 00:56:00,mantap,Positive,0.9996963739395142
Sri Artini Putu,4.0,2023-05-30 09:08:00,bagus,Positive,0.9997037053108215
Irwan Chiwank,4.0,2023-05-24 06:55:00,dd,Negative,0.9943631887435913
Y TW,4.0,2023-05-30 10:40:00,ok,Positive,0.9989510774612427
Anggi Kurniawan,4.0,2023-05-31 03:15:00,jos,Positive,0.9988880753517151
Heisye Rawung,4.0,2023-05-24 14:03:00,good,Positive,0.9996962547302246
Glen Sugeng,4.0,2023-06-04 12:01:00,bagus,Positive,0.9997037053108215
Adji Satriya,4.0,2023-05-29 00:16:00,godjob,Neutral,0.6623102426528931
AJIJUN HASIBUAN,4.0,2023-05-26 02:34:00,keren,Positive,0.9996961355209351
Supriadi Ilyas,4.0,2023-05-30 06:15:00,mantap,Positive,0.9996963739395142
Agus Tantowi,4.0,2023-06-01 06:30:00,lancar,Positive,0.9996918439865112
Galih Raka,4.0,2023-06-01 04:43:00,lumayaan,Positive,0.9922037124633789
Agust Wamo,4.0,2023-05-31 09:15:00,ok,Positive,0.9989510774612427
yohanes mtp,4.0,2023-05-26 02:56:00,mantap,Positive,0.9996963739395142
PRINCE SULTAN,5.0,2023-05-26 10:08:00,The Best Aplikasi Booking Hotel,Neutral,0.9766396284103394
Andi farid,5.0,2023-05-25 09:46:00,mantap huuuuu enjoy traveling,Positive,0.9980935454368591
Sahri Bulan,3.0,2023-05-25 13:01:00,sangat baik,Positive,0.9996166229248047
ikrar al farabi,3.0,2023-05-27 11:39:00,kurang informatif,Negative,0.9998186230659485
Omo Wasma,3.0,2023-05-29 12:31:00,cukup baik,Positive,0.9989973902702332
Hendra Adi,4.0,2023-05-24 19:51:00,sangat bagus,Positive,0.9997329115867615
Heri Purwanto,4.0,2023-05-28 01:09:00,cepat praktis,Positive,0.9995989203453064
Ronaldo Siregar,4.0,2023-05-29 11:24:00,easy use,Positive,0.9996522665023804
Miduk Simbolon,5.0,2023-05-31 05:56:00,bagus bangat...,Positive,0.9996145963668823
wahyu sugiharto,5.0,2023-05-27 14:28:00,Good application ??,Negative,0.6879823207855225
Queen Na11,2.0,2023-06-02 05:06:00,Eror truss,Negative,0.9998791217803955
Siti Aminah,5.0,2023-06-03 03:49:00,oke banget go to,Neutral,0.5941944718360901
GRUNGE IS DEAD,1.0,2023-05-26 21:41:00,Bangpuki,Positive,0.9954938888549805
Achmad Fay,5.0,2023-06-01 14:16:00,keren,Positive,0.9996961355209351
Pesta Manurung,5.0,2023-06-29 20:41:00,mantaaap,Positive,0.9991540908813477
Roberto Pranginangin,5.0,2023-05-30 07:38:00,mantap,Positive,0.9996963739395142
Sulaiman,5.0,2023-05-27 01:49:00,ok,Positive,0.9989510774612427
Rachmad Santoso,5.0,2023-05-24 01:29:00,bagus,Positive,0.9997037053108215
Fajar Nurrochman,5.0,2023-06-03 21:36:00,nice,Positive,0.9996546506881714
Neji Freitas,5.0,2023-06-03 01:18:00,Bagus,Positive,0.9997037053108215
generasi Islami,5.0,2023-05-26 06:18:00,oke,Neutral,0.9995018243789673
Dara Okta,5.0,2023-05-25 06:38:00,kerennn,Positive,0.999702513217926
Robintua Purba,5.0,2023-06-07 07:46:00,Bagus,Positive,0.9997037053108215
pandi hendarta,5.0,2023-06-01 13:48:00,baik,Positive,0.9995002746582031
Aqua Lviea,5.0,2023-05-28 02:51:00,Bagus,Positive,0.9997037053108215
Elli safitri,5.0,2023-05-28 05:56:00,siip,Negative,0.9996694326400757
Suratno suratno,5.0,2023-05-28 23:24:00,Kecewa,Negative,0.9998869895935059
Pe Pe,5.0,2023-05-26 03:16:00,mantab,Positive,0.9989835619926453
Purwanto Agus,5.0,2023-05-26 01:21:00,bagus,Positive,0.9997037053108215
Imam Muafiq,5.0,2023-06-09 09:25:00,mantao,Positive,0.9937530159950256
Nu'man AS daud,5.0,2023-05-29 22:19:00,cepat,Positive,0.9996339082717896
Mama Ilyas,5.0,2023-06-27 00:13:00,ok,Positive,0.9989510774612427
Muhammad Rifki,5.0,2023-06-03 14:19:00,mantap,Positive,0.9996963739395142
sanova hutagalung,5.0,2023-05-23 14:58:00,mamtap,Positive,0.9793863892555237
wolf diary ??,5.0,2023-05-25 08:18:00,yeyy,Negative,0.9920937418937683
LIMA MENIT BERMANFAAT,5.0,2023-06-02 04:41:00,mantap,Positive,0.9996963739395142
ALI JOHANDA,5.0,2023-05-31 07:38:00,Baik,Positive,0.9995002746582031
Sukron Klasik,5.0,2023-05-29 08:47:00,ok,Positive,0.9989510774612427
MUHAMMAD KEVIN SETIAWAN,5.0,2023-05-31 01:30:00,mantap,Positive,0.9996963739395142
Usman amala,5.0,2023-05-31 02:01:00,bagus,Positive,0.9997037053108215
Fen WTA,5.0,2023-09-30 03:57:00,ok,Positive,0.9989510774612427
Moh Ali,5.0,2023-05-27 00:10:00,bagus,Positive,0.9997037053108215
SITI RAHAYU,5.0,2023-06-01 08:49:00,Kereeen,Positive,0.9996040463447571
Suhaimi Emi,5.0,2023-06-04 04:29:00,mantap,Positive,0.9996963739395142
rachmat setyanto,5.0,2023-05-23 18:07:00,ok,Positive,0.9989510774612427
Izoel Bazita,5.0,2023-05-23 19:59:00,mudah,Positive,0.9996622800827026
adetya rakhma bakti,5.0,2023-05-31 07:07:00,terimakasih,Positive,0.997857391834259
Khoiruddin Muhammad,5.0,2023-05-24 23:37:00,aman,Positive,0.9995880722999573
DEDI SHU,5.0,2023-05-29 11:21:00,excellent,Positive,0.9996441602706909
ABDULLAH SYAFEI,5.0,2023-05-27 01:08:00,mantap,Positive,0.9996963739395142
Erwin Mahyuddin,5.0,2023-06-02 12:10:00,mantab,Positive,0.9989835619926453
Arief Rahman,5.0,2023-05-31 04:14:00,Mantul,Positive,0.9993308782577515
windhi yoga Pratama,5.0,2023-05-26 11:00:00,jos,Positive,0.9988880753517151
Muhamad Supriyadi,5.0,2023-06-11 05:16:00,mempermudah,Positive,0.999620795249939
rina wati,5.0,2023-05-28 06:04:00,nice,Positive,0.9996546506881714
LEONARDUS N. NAIMNANU,5.0,2023-05-25 05:13:00,mantap,Positive,0.9996963739395142
Fajarajjai,5.0,2023-05-24 12:09:00,bagusss,Positive,0.9996944665908813
Jeff lapian,5.0,2023-05-30 10:19:00,mantap,Positive,0.9996963739395142
roby canopus,5.0,2023-06-01 12:07:00,ok,Positive,0.9989510774612427
Danang Aji,5.0,2023-05-24 23:50:00,bagus,Positive,0.9997037053108215
Lamhot Siregar,5.0,2023-06-02 05:28:00,mantap,Positive,0.9996963739395142
Gestianus Sino,5.0,2023-05-29 02:35:00,terbaik,Positive,0.9996916055679321
Ahmad Din,5.0,2023-09-17 10:20:00,Mantap,Positive,0.9996963739395142
Toni Agung,5.0,2023-05-26 06:12:00,ok,Positive,0.9989510774612427
Bram Putra,5.0,2023-06-02 17:27:00,ok,Positive,0.9989510774612427
Fredi Wanimbo,5.0,2023-06-02 11:35:00,mntap,Positive,0.657490074634552
Muhammad Rivai,5.0,2023-06-01 07:27:00,ok,Positive,0.9989510774612427
Dwi Priyambodo,5.0,2023-05-31 03:54:00,cakep,Positive,0.9989666938781738
Tole Borland,5.0,2023-06-03 03:57:00,puas,Positive,0.9996201992034912
Imam Subarkah,5.0,2023-05-24 15:52:00,jozz,Positive,0.9952214360237122
Jaka sukma Dewa,5.0,2023-10-24 22:37:00,good,Positive,0.9996962547302246
giyatno tgb,5.0,2023-05-31 12:10:00,baik,Positive,0.9995002746582031
Fb Printix,5.0,2023-05-29 23:15:00,tq,Neutral,0.8691940307617188
Lukman Daud,5.0,2023-05-26 23:21:00,baik,Positive,0.9995002746582031
Irawan Maja,5.0,2023-06-01 01:00:00,bagus,Positive,0.9997037053108215
Sri bahana Bahana,5.0,2023-06-05 14:33:00,good,Positive,0.9996962547302246
aisyah afiqoh,5.0,2023-05-24 23:55:00,Good,Positive,0.9996962547302246
Dedek Soekarta,5.0,2023-06-07 06:23:00,oke,Neutral,0.9995018243789673
Sudiyanto Sudiyanto,5.0,2023-05-29 23:16:00,oke,Neutral,0.9995018243789673
meylianty sopha,5.0,2023-05-31 14:09:00,good,Positive,0.9996962547302246
Abdul Hakim,5.0,2023-05-26 00:52:00,nyaman,Positive,0.9996553659439087
hengki pratama,5.0,2023-05-30 11:55:00,ok,Positive,0.9989510774612427
Abraham .T. Senduk,5.0,2023-06-05 05:54:00,Good,Positive,0.9996962547302246
Nurmini Nurmini,5.0,2023-05-24 12:27:00,mantap,Positive,0.9996963739395142
joko bandono,5.0,2023-05-30 00:28:00,ok,Positive,0.9989510774612427
ABDULRACHMAN SAIFUL,5.0,2023-05-27 03:26:00,mantap,Positive,0.9996963739395142
dede suherman,5.0,2023-06-01 13:41:00,Is the best,Positive,0.997962236404419
Dina fitra,5.0,2023-06-02 13:27:00,mantap,Positive,0.9996963739395142
