CustomerID,Age,Occupation,Gender,MaritalStatus,NumberOfTrips,Passport,OwnCar,Designation,MonthlyIncome
203568,40.0,Small Business,Male,Married,4.0,0,1,Senior Manager,26915.0
203569,30.0,Salaried,Male,Married,3.0,0,0,Manager,27531.0
203570,51.0,Small Business,Male,Married,,1,0,VP,38009.0
203571,24.0,Large Business,Male,Married,4.0,0,1,Executive,20751.0
203572,37.0,Salaried,Male,Married,5.0,1,1,Manager,24240.0
203573,43.0,Salaried,Male,Single,2.0,0,1,VP,38291.0
203574,36.0,Salaried,Male,Married,3.0,0,1,Manager,22085.0
203575,35.0,Large Business,Male,Married,3.0,0,1,Manager,23741.0
203576,41.0,Salaried,Female,Married,3.0,0,0,Manager,23317.0
203577,44.0,Large Business,Male,Married,7.0,0,1,Executive,23554.0
203578,36.0,Salaried,Male,Married,3.0,0,1,Executive,21368.0
203579,47.0,Salaried,Male,Single,,0,1,AVP,36245.0
203580,29.0,Small Business,Male,Married,3.0,1,0,Executive,21086.0
203581,23.0,Salaried,Female,Married,3.0,1,0,Executive,21492.0
203582,51.0,Small Business,Male,Married,4.0,1,1,AVP,29923.0
203583,33.0,Salaried,Female,Married,5.0,0,1,Executive,21990.0
203584,45.0,Small Business,Female,Married,,1,1,VP,37727.0
203585,31.0,Small Business,Male,Married,3.0,0,0,Executive,20819.0
203586,46.0,Small Business,Fe Male,Unmarried,3.0,1,1,Manager,24447.0
203587,46.0,Small Business,Male,Married,3.0,0,0,Manager,23063.0
203588,32.0,Salaried,Male,Unmarried,2.0,0,0,Manager,24010.0
203589,37.0,Salaried,Female,Married,2.0,1,0,Manager,23341.0
203590,35.0,Salaried,Male,Married,3.0,0,1,Manager,23402.0
203591,50.0,Salaried,Female,Married,3.0,0,0,Executive,21889.0
203592,40.0,Small Business,Male,Married,4.0,0,1,Manager,24055.0
203593,28.0,Salaried,Male,Married,3.0,0,0,Executive,22744.0
203594,36.0,Salaried,Male,Married,3.0,0,0,Manager,23886.0
203595,29.0,Small Business,Female,Married,2.0,0,1,Manager,23886.0
203596,22.0,Small Business,Male,Unmarried,3.0,0,1,Executive,21795.0
203597,19.0,Small Business,Female,Single,3.0,1,0,Executive,20247.0
203598,48.0,Salaried,Female,Married,5.0,0,1,VP,38336.0
203599,40.0,Small Business,Male,Married,2.0,0,0,Manager,21747.0
203600,41.0,Salaried,Female,Married,3.0,0,1,Senior Manager,29113.0
203601,36.0,Salaried,Female,Married,3.0,0,1,Manager,22826.0
203602,38.0,Salaried,Male,Married,5.0,0,0,Manager,24446.0
203603,40.0,Small Business,Fe Male,Unmarried,2.0,0,1,Manager,23720.0
203604,46.0,Salaried,Female,Married,3.0,0,1,Manager,24448.0
203605,39.0,Small Business,Female,Married,5.0,1,1,Senior Manager,26434.0
203606,36.0,Small Business,Male,Married,2.0,0,1,Senior Manager,28984.0
203607,38.0,Small Business,Female,Married,3.0,0,1,Executive,22614.0
203608,41.0,Salaried,Fe Male,Unmarried,8.0,1,1,Senior Manager,26623.0
203609,45.0,Salaried,Male,Married,6.0,1,1,Manager,24421.0
203610,49.0,Small Business,Male,Married,4.0,0,1,AVP,33880.0
203611,36.0,Small Business,Male,Married,8.0,1,1,Manager,24118.0
203612,25.0,Large Business,Female,Unmarried,3.0,1,1,Executive,22438.0
203613,28.0,Small Business,Female,Married,2.0,0,0,Executive,22195.0
203614,28.0,Small Business,Male,Single,4.0,0,0,Executive,21258.0
203615,41.0,Salaried,Male,Single,5.0,1,0,Executive,20844.0
203616,30.0,Small Business,Male,Unmarried,2.0,0,1,Manager,24547.0
203617,37.0,Salaried,Female,Married,6.0,0,1,Senior Manager,26686.0
203618,26.0,Salaried,Male,Married,3.0,0,0,Manager,23884.0
203619,40.0,Small Business,Male,Married,6.0,0,1,Manager,23973.0
203620,50.0,Salaried,Female,Married,5.0,0,0,AVP,35091.0
203621,51.0,Salaried,Female,Married,7.0,0,1,Senior Manager,31947.0
203622,21.0,Small Business,Female,Unmarried,3.0,0,0,Executive,21461.0
203623,35.0,Salaried,Female,Married,3.0,0,1,Manager,24111.0
203624,37.0,Salaried,Male,Single,4.0,0,0,Executive,20691.0
203625,50.0,Salaried,Female,Married,4.0,1,1,AVP,32644.0
203626,37.0,Small Business,Female,Married,2.0,0,1,Manager,23052.0
203627,37.0,Salaried,Male,Married,8.0,0,1,Manager,25520.0
203628,55.0,Small Business,Female,Married,,0,1,AVP,36104.0
203629,44.0,Salaried,Male,Married,,0,1,AVP,36281.0
203630,36.0,Salaried,Male,Unmarried,5.0,1,1,Manager,23259.0
203631,39.0,Salaried,Male,Married,2.0,0,1,Manager,23413.0
203632,30.0,Small Business,Male,Married,3.0,1,0,Manager,22865.0
203633,34.0,Small Business,Male,Married,3.0,0,1,Manager,24183.0
203634,33.0,Small Business,Male,Married,2.0,0,0,Manager,24148.0
203635,32.0,Salaried,Female,Married,3.0,0,0,Manager,24154.0
203636,50.0,Small Business,Female,Married,6.0,1,1,Executive,21265.0
203637,39.0,Small Business,Female,Single,3.0,0,1,Executive,21118.0
203638,48.0,Salaried,Female,Married,8.0,0,0,AVP,34650.0
203639,50.0,Salaried,Male,Single,6.0,0,1,AVP,34057.0
203640,42.0,Salaried,Male,Unmarried,5.0,1,0,Senior Manager,25760.0
203641,21.0,Salaried,Male,Unmarried,3.0,0,0,Executive,21406.0
203642,34.0,Salaried,Female,Married,3.0,1,0,Manager,24046.0
203643,37.0,Salaried,Male,Married,8.0,0,1,Manager,24025.0
203644,45.0,Salaried,Female,Married,6.0,1,1,Executive,21873.0
203645,24.0,Small Business,Male,Unmarried,3.0,1,1,Executive,22667.0
203646,39.0,Small Business,Female,Married,2.0,0,0,Executive,21984.0
203647,54.0,Small Business,Male,Married,5.0,0,0,Senior Manager,25683.0
203648,49.0,Small Business,Female,Married,4.0,1,1,Executive,21333.0
203649,33.0,Salaried,Male,Single,3.0,0,1,Executive,20071.0
203650,27.0,Small Business,Male,Single,3.0,0,1,Executive,21248.0
203651,56.0,Large Business,Male,Married,7.0,0,1,Executive,22215.0
203652,35.0,Small Business,Male,Married,3.0,0,1,Manager,22664.0
203653,61.0,Small Business,Male,Married,5.0,0,0,Senior Manager,29561.0
203654,34.0,Small Business,Male,Married,3.0,0,1,Executive,20706.0
203655,38.0,Small Business,Male,Married,3.0,0,0,Manager,28203.0
203656,35.0,Salaried,Female,Married,3.0,0,1,Executive,21607.0
203657,24.0,Salaried,Male,Married,3.0,1,1,Executive,20953.0
203658,45.0,Salaried,Female,Married,3.0,1,1,Senior Manager,26557.0
203659,36.0,Small Business,Male,Unmarried,2.0,1,1,Executive,23608.0
203660,44.0,Small Business,Male,Married,3.0,1,0,Manager,26525.0
203661,25.0,Small Business,Male,Married,3.0,0,0,Executive,23079.0
203662,42.0,Small Business,Male,Unmarried,3.0,0,1,Senior Manager,27919.0
203663,30.0,Small Business,Female,Married,2.0,0,1,Executive,21652.0
203664,37.0,Salaried,Female,Unmarried,5.0,0,1,Manager,23180.0
203665,46.0,Salaried,Male,Married,5.0,0,1,Senior Manager,29426.0
203666,25.0,Salaried,Male,Married,3.0,0,0,Executive,20233.0
203667,48.0,Salaried,Male,Married,2.0,0,1,AVP,31614.0
203668,27.0,Small Business,Male,Married,3.0,0,0,Executive,20983.0
203669,46.0,Large Business,Female,Single,3.0,0,1,AVP,35382.0
203670,33.0,Salaried,Male,Married,8.0,0,0,Executive,22111.0
203671,32.0,Salaried,Male,Married,3.0,0,0,Executive,22155.0
203672,42.0,Salaried,Male,Married,8.0,0,0,Manager,25108.0
203673,41.0,Salaried,Female,Married,4.0,1,0,Manager,25194.0
203674,25.0,Small Business,Male,Married,3.0,0,1,Executive,22585.0
203675,47.0,Salaried,Male,Unmarried,8.0,0,1,Manager,24240.0
203676,36.0,Salaried,Male,Married,4.0,0,0,Manager,25561.0
203677,31.0,Salaried,Male,Married,3.0,0,0,Executive,21540.0
203678,48.0,Small Business,Male,Married,2.0,0,0,Manager,23656.0
203679,47.0,Salaried,Male,Married,6.0,1,0,Senior Manager,29046.0
203680,37.0,Small Business,Male,Married,7.0,1,1,Manager,24812.0
203681,33.0,Salaried,Male,Unmarried,8.0,0,0,Manager,25413.0
203682,24.0,Small Business,Female,Unmarried,3.0,0,1,Executive,21973.0
203683,32.0,Large Business,Fe Male,Unmarried,4.0,0,1,Manager,23916.0
203684,40.0,Salaried,Male,Married,3.0,1,1,Manager,25150.0
203685,33.0,Salaried,Male,Married,5.0,0,1,Senior Manager,28288.0
203686,41.0,Small Business,Male,Single,3.0,0,1,VP,38511.0
203687,46.0,Salaried,Female,Married,6.0,0,1,Senior Manager,28434.0
203688,31.0,Large Business,Fe Male,Unmarried,2.0,0,0,Executive,23646.0
203689,25.0,Small Business,Male,Married,2.0,0,1,Executive,20823.0
203690,31.0,Salaried,Female,Married,8.0,0,1,Executive,20858.0
203691,32.0,Large Business,Male,Married,3.0,0,0,Manager,27024.0
203692,28.0,Small Business,Female,Unmarried,3.0,0,1,Executive,22123.0
203693,30.0,Small Business,Female,Unmarried,3.0,0,1,Executive,21438.0
203694,30.0,Salaried,Male,Unmarried,2.0,1,0,Manager,24972.0
203695,31.0,Small Business,Male,Married,4.0,0,0,Senior Manager,25818.0
203696,35.0,Small Business,Male,Married,2.0,1,0,Executive,21610.0
203697,34.0,Small Business,Fe Male,Unmarried,2.0,0,0,Manager,23825.0
203698,50.0,Small Business,Female,Unmarried,5.0,0,0,Manager,23185.0
203699,34.0,Salaried,Fe Male,Unmarried,4.0,1,0,Senior Manager,27242.0
203700,39.0,Small Business,Female,Married,6.0,0,0,Executive,21146.0
203701,32.0,Small Business,Male,Married,4.0,0,1,Senior Manager,26839.0
203702,30.0,Large Business,Female,Married,3.0,0,0,Executive,20787.0
203703,31.0,Salaried,Male,Married,5.0,0,1,Manager,23972.0
203704,33.0,Large Business,Male,Unmarried,4.0,0,1,Executive,21396.0
203705,39.0,Small Business,Male,Married,5.0,1,0,Manager,24489.0
203706,44.0,Large Business,Male,Married,2.0,1,1,Executive,21115.0
203707,43.0,Small Business,Male,Married,2.0,0,1,Executive,21444.0
203708,56.0,Small Business,Male,Married,,0,0,VP,37716.0
203709,34.0,Large Business,Male,Married,7.0,0,0,Manager,21733.0
203710,42.0,Salaried,Male,Married,3.0,0,1,Executive,20967.0
203711,35.0,Salaried,Male,Married,3.0,1,1,Manager,22679.0
203712,54.0,Small Business,Female,Married,6.0,1,0,AVP,31643.0
203713,44.0,Salaried,Male,Unmarried,2.0,0,0,Executive,22217.0
203714,35.0,Salaried,Fe Male,Unmarried,7.0,0,1,Manager,24707.0
203715,22.0,Small Business,Male,Unmarried,3.0,0,1,Executive,21357.0
203716,39.0,Salaried,Female,Married,3.0,0,0,Executive,22380.0
203717,23.0,Small Business,Female,Married,3.0,1,0,Executive,21076.0
203718,32.0,Small Business,Female,Married,3.0,0,1,Manager,24146.0
203719,52.0,Large Business,Female,Married,4.0,0,1,Senior Manager,31794.0
203720,38.0,Small Business,Male,Married,3.0,0,0,Manager,22867.0
203721,47.0,Small Business,Male,Married,,1,1,VP,38006.0
203722,37.0,Salaried,Male,Married,2.0,1,1,Senior Manager,26999.0
203723,45.0,Small Business,Male,Married,3.0,1,1,Executive,21020.0
203724,38.0,Salaried,Male,Married,4.0,0,1,Manager,22749.0
203725,36.0,Salaried,Male,Unmarried,3.0,1,0,Manager,24491.0
203726,34.0,Salaried,Male,Married,8.0,0,1,Executive,21821.0
203727,29.0,Salaried,Male,Married,3.0,0,0,Executive,20722.0
203728,40.0,Small Business,Male,Single,2.0,0,1,Senior Manager,32142.0
203729,47.0,Salaried,Male,Unmarried,2.0,0,1,Manager,26669.0
203730,41.0,Salaried,Female,Married,6.0,0,1,Executive,22055.0
203731,43.0,Small Business,Male,Married,7.0,0,1,Manager,24216.0
203732,36.0,Small Business,Male,Married,4.0,0,0,Manager,24440.0
203733,39.0,Salaried,Male,Married,7.0,0,1,Executive,21270.0
203734,35.0,Salaried,Male,Married,6.0,0,0,Manager,24024.0
203735,38.0,Small Business,Male,Unmarried,3.0,0,0,Manager,22891.0
203736,40.0,Salaried,Male,Married,4.0,0,1,Manager,22805.0
203737,44.0,Salaried,Male,Single,6.0,0,0,Executive,21116.0
203738,42.0,Salaried,Male,Unmarried,5.0,0,1,Manager,25548.0
203739,42.0,Small Business,Female,Married,2.0,1,0,Senior Manager,29125.0
203740,31.0,Small Business,Fe Male,Unmarried,2.0,0,0,Senior Manager,28345.0
203741,27.0,Small Business,Female,Married,2.0,1,0,Executive,20826.0
203742,47.0,Small Business,Female,Married,6.0,0,1,Manager,27604.0
203743,41.0,Salaried,Female,Married,6.0,0,0,Manager,25191.0
203744,35.0,Large Business,Male,Married,3.0,0,0,Manager,25477.0
203745,59.0,Small Business,Male,Married,6.0,0,1,AVP,21383.0
203746,36.0,Small Business,Male,Married,2.0,0,1,Executive,21383.0
203747,48.0,Salaried,Female,Married,2.0,1,1,Senior Manager,29011.0
203748,41.0,Salaried,Female,Married,4.0,0,1,Manager,23126.0
203749,55.0,Small Business,Female,Married,6.0,0,1,Manager,25532.0
203750,32.0,Small Business,Female,Married,4.0,0,1,Senior Manager,28315.0
203751,29.0,Small Business,Female,Married,3.0,0,1,Executive,22269.0
203752,39.0,Small Business,Female,Married,4.0,1,0,Manager,24083.0
203753,27.0,Small Business,Male,Unmarried,3.0,0,0,Manager,23362.0
203754,59.0,Salaried,Male,Married,4.0,1,1,AVP,34465.0
203755,19.0,Small Business,Female,Single,3.0,0,1,Executive,20192.0
203756,32.0,Salaried,Male,Married,2.0,0,1,Executive,21634.0
203757,30.0,Salaried,Male,Married,6.0,1,1,Executive,21013.0
203758,46.0,Salaried,Female,Married,6.0,0,1,Manager,23832.0
203759,37.0,Salaried,Female,Married,6.0,1,0,Manager,25640.0
203760,44.0,Salaried,Male,Married,3.0,0,1,Manager,24353.0
203761,28.0,Salaried,Female,Single,2.0,1,1,Executive,21057.0
203762,30.0,Small Business,Male,Married,3.0,0,1,Executive,22490.0
203763,33.0,Small Business,Male,Unmarried,2.0,0,1,Manager,23326.0
203764,43.0,Large Business,Male,Married,5.0,0,1,Executive,21614.0
203765,48.0,Salaried,Female,Single,6.0,0,1,Executive,20783.0
203766,47.0,Salaried,Male,Married,5.0,0,1,Senior Manager,27256.0
203767,29.0,Salaried,Male,Married,3.0,0,0,Executive,21384.0
203768,30.0,Salaried,Male,Married,2.0,0,1,Manager,25062.0
203769,43.0,Salaried,Male,Unmarried,6.0,0,1,Executive,22646.0
203770,33.0,Small Business,Male,Single,2.0,1,1,Manager,28585.0
203771,47.0,Large Business,Female,Married,4.0,0,1,AVP,31903.0
203772,28.0,Small Business,Female,Married,3.0,0,1,Manager,22218.0
203773,30.0,Small Business,Male,Married,3.0,0,1,Executive,21482.0
203774,44.0,Small Business,Female,Married,,0,1,VP,38070.0
203775,49.0,Salaried,Male,Married,6.0,0,1,VP,38343.0
203776,30.0,Salaried,Male,Single,3.0,1,1,Executive,21117.0
203777,47.0,Salaried,Female,Married,7.0,0,0,Senior Manager,25992.0
203778,28.0,Salaried,Female,Married,2.0,0,1,Executive,23452.0
203779,40.0,Salaried,Male,Married,2.0,0,1,Manager,22580.0
203780,56.0,Large Business,Male,Married,2.0,0,0,Executive,21340.0
203781,29.0,Small Business,Female,Married,3.0,0,1,Executive,21534.0
203782,31.0,Small Business,Male,Single,3.0,0,0,Executive,19759.0
203783,23.0,Salaried,Male,Single,3.0,1,1,Executive,21150.0
203784,37.0,Large Business,Female,Married,3.0,1,1,Manager,24351.0
203785,32.0,Salaried,Male,Married,3.0,0,0,Manager,22875.0
203786,35.0,Salaried,Male,Married,4.0,1,0,Senior Manager,28391.0
203787,30.0,Salaried,Male,Single,5.0,0,0,Executive,20740.0
203788,38.0,Small Business,Male,Married,7.0,1,0,Manager,22962.0
203789,36.0,Salaried,Female,Married,2.0,1,1,Manager,23466.0
203790,46.0,Salaried,Female,Married,2.0,0,0,Manager,24584.0
203791,37.0,Salaried,Male,Unmarried,3.0,0,1,Manager,22564.0
203792,41.0,Salaried,Male,Married,4.0,0,1,AVP,35501.0
203793,27.0,Salaried,Female,Married,3.0,1,0,Executive,21611.0
203794,28.0,Small Business,Fe Male,Unmarried,2.0,0,0,Manager,25178.0
203795,49.0,Small Business,Female,Married,,0,0,AVP,35852.0
203796,45.0,Salaried,Male,Married,4.0,0,1,Manager,23711.0
203797,35.0,Large Business,Male,Married,3.0,1,1,Executive,20985.0
203798,57.0,Salaried,Male,Single,3.0,0,0,Executive,21265.0
203799,37.0,Small Business,Male,Married,4.0,0,1,Manager,24185.0
203800,42.0,Small Business,Female,Married,7.0,0,1,Manager,23071.0
203801,43.0,Small Business,Male,Married,2.0,0,1,Senior Manager,32026.0
203802,32.0,Small Business,Female,Married,4.0,1,0,Manager,25261.0
203803,35.0,Small Business,Female,Married,5.0,1,0,Manager,26781.0
203804,32.0,Small Business,Female,Married,2.0,0,1,Executive,22656.0
203805,27.0,Salaried,Male,Married,2.0,0,1,Executive,21222.0
203806,46.0,Small Business,Male,Unmarried,6.0,0,1,Manager,24077.0
203807,34.0,Small Business,Male,Unmarried,3.0,0,0,Manager,24165.0
203808,29.0,Salaried,Male,Married,3.0,1,0,Manager,25512.0
203809,30.0,Large Business,Male,Single,3.0,0,1,Executive,19769.0
203810,40.0,Salaried,Female,Married,8.0,0,0,Manager,24414.0
203811,28.0,Large Business,Male,Married,3.0,0,1,Executive,20904.0
203812,35.0,Salaried,Male,Married,3.0,1,1,Manager,24425.0
203813,29.0,Small Business,Fe Male,Unmarried,5.0,1,1,Manager,28532.0
203814,48.0,Large Business,Male,Married,2.0,0,0,Manager,24145.0
203815,57.0,Small Business,Female,Married,6.0,0,0,Manager,24058.0
203816,40.0,Small Business,Male,Married,3.0,0,1,Manager,23829.0
203817,39.0,Small Business,Female,Married,3.0,1,1,Manager,20811.0
203818,59.0,Salaried,Female,Married,,1,1,AVP,36553.0
203819,33.0,Salaried,Female,Single,5.0,1,0,Executive,21110.0
203820,39.0,Salaried,Male,Married,4.0,0,1,Executive,23449.0
203821,50.0,Salaried,Male,Married,,0,1,VP,37839.0
203822,43.0,Small Business,Male,Married,5.0,1,0,Manager,23765.0
203823,28.0,Salaried,Female,Married,3.0,0,1,Executive,21541.0
203824,36.0,Small Business,Male,Married,2.0,0,0,Manager,20822.0
203825,29.0,Small Business,Male,Single,3.0,0,0,Executive,20822.0
203826,32.0,Small Business,Male,Married,3.0,1,0,Executive,21743.0
203827,37.0,Salaried,Male,Married,3.0,0,1,Executive,21488.0
203828,35.0,Small Business,Male,Unmarried,3.0,0,1,Senior Manager,28566.0
203829,35.0,Small Business,Male,Married,3.0,0,1,Senior Manager,27306.0
203830,27.0,Small Business,Male,Unmarried,2.0,0,1,Executive,21545.0
203831,30.0,Salaried,Male,Married,2.0,0,1,Manager,24051.0
203832,33.0,Small Business,Female,Married,7.0,0,0,Manager,25345.0
203833,32.0,Salaried,Male,Married,3.0,0,1,Manager,23681.0
203834,29.0,Large Business,Male,Married,7.0,0,0,Executive,21045.0
203835,39.0,Salaried,Male,Unmarried,6.0,0,0,Executive,21536.0
203836,36.0,Salaried,Female,Married,3.0,1,1,Manager,23882.0
203837,28.0,Small Business,Male,Unmarried,3.0,0,0,Manager,22783.0
203838,33.0,Salaried,Male,Unmarried,2.0,0,0,Manager,28357.0
203839,32.0,Small Business,Male,Married,3.0,1,0,Manager,24295.0
203840,54.0,Salaried,Male,Single,8.0,1,1,Senior Manager,29126.0
203841,55.0,Salaried,Female,Married,5.0,0,0,Manager,21575.0
203842,34.0,Salaried,Male,Married,3.0,0,1,Manager,24646.0
203843,44.0,Salaried,Male,Married,3.0,0,1,Senior Manager,26188.0
203844,39.0,Salaried,Male,Married,2.0,1,1,Executive,21669.0
203845,56.0,Salaried,Male,Married,6.0,1,1,VP,38314.0
203846,32.0,Small Business,Female,Married,3.0,1,1,Executive,19807.0
203847,40.0,Small Business,Male,Single,2.0,0,1,AVP,32019.0
203848,43.0,Salaried,Male,Unmarried,3.0,0,1,Manager,23010.0
203849,32.0,Small Business,Female,Married,6.0,0,1,Senior Manager,29709.0
203850,55.0,Small Business,Female,Unmarried,8.0,1,0,Manager,23118.0
203851,25.0,Salaried,Male,Unmarried,3.0,0,1,Manager,23295.0
203852,24.0,Salaried,Male,Unmarried,3.0,0,1,Executive,21325.0
203853,41.0,Large Business,Female,Married,3.0,0,1,Manager,25001.0
203854,41.0,Small Business,Female,Married,5.0,0,1,Manager,24355.0
203855,26.0,Salaried,Female,Married,6.0,0,0,Executive,20865.0
203856,31.0,Small Business,Male,Married,3.0,0,0,Executive,22426.0
203857,26.0,Salaried,Male,Married,8.0,1,0,Executive,22655.0
203858,48.0,Small Business,Male,Unmarried,4.0,0,1,Senior Manager,27311.0
203859,34.0,Small Business,Male,Married,3.0,0,0,Executive,20686.0
203860,39.0,Salaried,Male,Married,2.0,0,1,Manager,23118.0
203861,32.0,Salaried,Male,Married,2.0,0,1,Executive,21745.0
203862,39.0,Salaried,Male,Married,4.0,0,1,Manager,23999.0
203863,43.0,Salaried,Male,Married,8.0,1,0,Manager,24088.0
203864,42.0,Salaried,Male,Married,5.0,0,0,Executive,21460.0
203865,48.0,Small Business,Female,Married,2.0,0,0,Senior Manager,30635.0
203866,36.0,Small Business,Male,Married,2.0,1,0,Executive,21338.0
203867,23.0,Salaried,Male,Unmarried,2.0,0,0,Executive,22053.0
203868,36.0,Small Business,Male,Unmarried,3.0,0,0,Manager,23776.0
203869,34.0,Small Business,Female,Married,2.0,1,1,Manager,23556.0
203870,33.0,Salaried,Female,Unmarried,3.0,0,1,Executive,21515.0
203871,41.0,Salaried,Male,Married,2.0,0,0,Executive,21084.0
203872,33.0,Small Business,Male,Married,2.0,0,0,Executive,20947.0
203873,40.0,Salaried,Male,Unmarried,2.0,0,1,Manager,22786.0
203874,39.0,Small Business,Female,Married,5.0,0,1,Senior Manager,31884.0
203875,33.0,Small Business,Female,Married,3.0,0,1,Senior Manager,29100.0
203876,38.0,Salaried,Female,Married,3.0,1,0,Senior Manager,32422.0
203877,26.0,Salaried,Female,Married,2.0,1,1,Manager,23585.0
203878,53.0,Salaried,Male,Married,4.0,0,1,Executive,22160.0
203879,45.0,Small Business,Male,Single,8.0,1,0,Executive,21114.0
203880,22.0,Small Business,Male,Single,3.0,1,1,Executive,21058.0
203881,40.0,Salaried,Male,Single,,0,0,VP,38109.0
203882,24.0,Small Business,Male,Married,3.0,0,1,Executive,20468.0
203883,37.0,Small Business,Female,Married,2.0,0,1,Senior Manager,26322.0
203884,37.0,Salaried,Female,Married,2.0,0,1,Manager,23809.0
203885,57.0,Salaried,Male,Married,3.0,0,0,Manager,24984.0
203886,30.0,Small Business,Male,Married,2.0,1,1,Executive,23465.0
203887,43.0,Salaried,Male,Married,,0,1,VP,37558.0
203888,57.0,Large Business,Male,Married,2.0,0,1,Executive,21017.0
203889,42.0,Salaried,Female,Married,2.0,0,1,AVP,32248.0
203890,35.0,Small Business,Female,Married,3.0,0,1,Manager,25390.0
203891,37.0,Small Business,Male,Married,3.0,0,1,Manager,24084.0
203892,42.0,Salaried,Male,Married,4.0,0,0,Manager,27616.0
203893,33.0,Large Business,Male,Single,3.0,0,1,Executive,21117.0
203894,36.0,Salaried,Fe Male,Unmarried,3.0,1,1,Senior Manager,27515.0
203895,39.0,Salaried,Female,Married,3.0,0,0,Manager,24021.0
203896,51.0,Salaried,Male,Married,2.0,0,1,Manager,25406.0
203897,37.0,Small Business,Female,Married,6.0,0,1,Manager,25330.0
203898,46.0,Salaried,Female,Unmarried,2.0,0,1,Manager,23528.0
203899,41.0,Salaried,Male,Unmarried,4.0,0,0,Executive,21487.0
203900,36.0,Salaried,Male,Married,3.0,1,1,Manager,24367.0
203901,41.0,Small Business,Female,Married,4.0,0,1,Executive,20679.0
203902,36.0,Salaried,Female,Married,3.0,0,0,Executive,21655.0
203903,30.0,Salaried,Male,Married,6.0,1,1,Manager,22703.0
203904,30.0,Small Business,Female,Unmarried,3.0,0,0,Executive,22463.0
203905,51.0,Small Business,Male,Married,6.0,1,0,Senior Manager,29532.0
203906,40.0,Small Business,Female,Married,2.0,0,1,AVP,30709.0
203907,32.0,Small Business,Male,Single,2.0,0,0,Manager,28614.0
203908,27.0,Salaried,Female,Unmarried,2.0,0,0,Executive,21644.0
203909,37.0,Small Business,Male,Married,6.0,0,0,Manager,21249.0
203910,40.0,Small Business,Male,Married,6.0,0,1,Senior Manager,28669.0
203911,28.0,Salaried,Male,Married,3.0,1,1,Manager,24820.0
203912,50.0,Small Business,Male,Married,4.0,0,1,Manager,24068.0
203913,35.0,Small Business,Male,Married,4.0,0,0,Manager,23082.0
203914,42.0,Salaried,Fe Male,Unmarried,2.0,1,0,Manager,24671.0
203915,50.0,Salaried,Male,Married,3.0,0,0,Manager,23808.0
203916,38.0,Salaried,Male,Single,8.0,1,0,Executive,20768.0
203917,34.0,Salaried,Female,Married,3.0,1,1,Executive,21587.0
203918,28.0,Small Business,Male,Married,2.0,0,1,Executive,22146.0
203919,33.0,Salaried,Male,Unmarried,2.0,0,1,Executive,21746.0
203920,60.0,Small Business,Female,Married,6.0,1,0,Executive,21348.0
203921,31.0,Salaried,Male,Married,3.0,0,1,Executive,21371.0
203922,39.0,Salaried,Male,Unmarried,2.0,0,1,Senior Manager,28204.0
203923,37.0,Small Business,Male,Married,8.0,0,0,Manager,23915.0
203924,36.0,Small Business,Male,Married,2.0,0,1,Executive,21104.0
203925,30.0,Salaried,Female,Unmarried,2.0,1,1,Manager,22871.0
203926,32.0,Salaried,Male,Married,3.0,0,1,Executive,21589.0
203927,35.0,Small Business,Male,Married,2.0,0,0,Executive,21339.0
203928,29.0,Salaried,Male,Single,7.0,1,0,Executive,20706.0
203929,30.0,Salaried,Female,Married,3.0,0,1,Senior Manager,28658.0
203930,33.0,Salaried,Male,Married,2.0,1,1,Executive,21976.0
203931,23.0,Small Business,Male,Married,3.0,1,0,Executive,21613.0
203932,54.0,Salaried,Female,Married,4.0,0,0,AVP,34105.0
203933,39.0,Salaried,Male,Unmarried,7.0,1,0,Executive,22622.0
203934,25.0,Salaried,Female,Married,2.0,0,0,Manager,22689.0
203935,37.0,Salaried,Male,Unmarried,2.0,0,0,Executive,22085.0
203936,35.0,Salaried,Female,Single,2.0,0,0,Senior Manager,30672.0
203937,22.0,Salaried,Male,Single,3.0,0,1,Executive,19910.0
203938,35.0,Small Business,Male,Unmarried,4.0,0,0,Executive,21638.0
203939,54.0,Salaried,Female,Married,,0,1,VP,37772.0
203940,33.0,Salaried,Female,Unmarried,3.0,1,0,Executive,22597.0
203941,43.0,Small Business,Male,Married,2.0,0,1,Manager,25503.0
203942,45.0,Small Business,Female,Married,5.0,0,0,Senior Manager,28926.0
203943,47.0,Small Business,Female,Single,,0,1,VP,37625.0
203944,34.0,Small Business,Male,Single,6.0,0,0,Executive,21174.0
203945,45.0,Salaried,Male,Married,4.0,1,0,Manager,25143.0
203946,31.0,Small Business,Male,Single,3.0,0,0,Executive,20884.0
203947,40.0,Large Business,Male,Married,5.0,0,0,Manager,20764.0
203948,25.0,Small Business,Male,Married,4.0,1,0,Executive,20971.0
203949,44.0,Small Business,Female,Married,3.0,0,1,Executive,21323.0
203950,51.0,Small Business,Male,Married,3.0,1,1,Executive,21361.0
203951,36.0,Small Business,Female,Married,3.0,0,1,Executive,20692.0
203952,37.0,Salaried,Female,Married,2.0,1,1,Executive,22097.0
203953,34.0,Salaried,Female,Married,4.0,0,0,Manager,24054.0
203954,36.0,Salaried,Male,Married,3.0,0,1,Executive,20629.0
203955,28.0,Salaried,Female,Married,3.0,0,1,Executive,21019.0
